"","Dept","CF8pm","CF6pm","Mask_transp","Mask_Closed","Mask_business","NSE","Lockdown","ICU_adm","ICU_adm_conso","Hospit","R.t.Mean"
"30243",3,1,0,1,1,1,1,0,17,0.019883041,212,1.270921491
"30244",4,1,0,1,1,1,1,0,5,0.005847953,150,0.80778754
"30245",5,0,1,1,1,1,1,0,8,0.009356725,154,0.982617115
"30246",6,0,1,1,1,1,1,0,73,0.085380117,584,1.141436154
"30247",7,1,0,1,1,1,1,0,8,0.009356725,166,1.207909592
"30248",8,0,1,1,1,1,1,0,13,0.015204678,176,1.140304773
"30249",9,1,0,1,1,1,1,0,2,0.002339181,43,1.218484909
"30250",10,1,0,1,1,1,1,0,10,0.011695906,90,0.895695574
"30251",11,1,0,1,1,1,1,0,11,0.012865497,90,1.140203804
"30252",12,1,0,1,1,1,1,0,4,0.004678363,95,0.78817453
"30253",13,1,0,1,1,1,1,0,168,0.196491228,983,1.160533415
"30254",14,1,0,1,1,1,1,0,24,0.028070175,195,1.078123739
"30255",15,1,0,1,1,1,1,0,6,0.007017544,58,1.247759357
"30256",16,1,0,1,1,1,1,0,4,0.004678363,30,1.236669727
"30257",17,1,0,1,1,1,1,0,6,0.007017544,48,1.243128894
"30258",18,1,0,1,1,1,1,0,8,0.009356725,193,1.391666404
"30259",19,1,0,1,1,1,1,0,5,0.005847953,31,1.385385934
"30260",21,1,0,1,1,1,1,0,38,0.044444444,376,1.136035083
"30261",22,1,0,1,1,1,1,0,2,0.002339181,58,1.142230379
"30262",23,1,0,1,1,1,1,0,5,0.005847953,25,2.322398736
"30263",24,1,0,1,1,1,1,0,6,0.007017544,80,1.476911832
"30264",25,0,1,1,1,1,1,0,48,0.056140351,194,1.111102929
"30265",26,1,0,1,1,1,1,0,27,0.031578947,196,1.324720091
"30266",27,1,0,1,1,1,1,0,11,0.012865497,180,1.232617645
"30267",28,1,0,1,1,1,1,0,15,0.01754386,178,1.095695759
"30268",29,1,0,1,1,1,1,0,9,0.010526316,103,1.064863696
"30269",30,1,0,1,1,1,1,0,25,0.029239766,185,1.399469883
"30270",31,1,0,1,1,1,1,0,40,0.046783626,272,1.15132468
"30271",32,1,0,1,1,1,1,0,0,0,42,1.141474362
"30272",33,1,0,1,1,1,1,0,82,0.095906433,391,1.421618671
"30273",34,1,0,1,1,1,1,0,27,0.031578947,151,1.272479764
"30274",35,1,0,1,1,1,1,0,16,0.01871345,223,1.258912216
"30275",36,1,0,1,1,1,1,0,4,0.004678363,53,1.488476582
"30276",37,1,0,1,1,1,1,0,34,0.039766082,155,1.398955406
"30277",38,1,0,1,1,1,1,0,54,0.063157895,795,1.263486317
"30278",39,0,1,1,1,1,1,0,7,0.008187135,261,1.274171703
"30279",40,1,0,1,1,1,1,0,7,0.008187135,128,1.115775972
"30280",41,1,0,1,1,1,1,0,9,0.010526316,128,1.101615643
"30281",42,1,0,1,1,1,1,0,42,0.049122807,406,1.330126095
"30282",43,1,0,1,1,1,1,0,4,0.004678363,171,0.917136103
"30283",44,1,0,1,1,1,1,0,23,0.026900585,192,1.137130243
"30284",45,1,0,1,1,1,1,0,40,0.046783626,213,1.18672394
"30285",46,1,0,1,1,1,1,0,1,0.001169591,23,1.250089682
"30286",47,1,0,1,1,1,1,0,7,0.008187135,46,1.154342351
"30287",48,1,0,1,1,1,1,0,3,0.003508772,39,1.731196078
"30288",49,1,0,1,1,1,1,0,21,0.024561404,196,1.384607933
"30289",50,1,0,1,1,1,1,0,11,0.012865497,89,2.189590652
"30290",51,0,1,1,1,1,1,0,23,0.026900585,371,1.09656744
"30291",52,0,1,1,1,1,1,0,9,0.010526316,147,1.79406542
"30292",53,1,0,1,1,1,1,0,9,0.010526316,102,1.102006843
"30293",54,0,1,1,1,1,1,0,61,0.071345029,464,1.140550973
"30294",55,1,0,1,1,1,1,0,8,0.009356725,111,1.275520963
"30295",56,0,1,1,1,1,1,0,11,0.012865497,155,0.923942797
"30296",57,0,1,1,1,1,1,0,57,0.066666667,529,1.253537825
"30297",58,0,1,1,1,1,1,0,3,0.003508772,112,1.123780894
"30298",59,1,0,1,1,1,1,0,109,0.12748538,841,1.076585148
"30299",60,1,0,1,1,1,1,0,26,0.030409357,369,1.342690662
"30300",61,1,0,1,1,1,1,0,11,0.012865497,176,1.179385612
"30301",62,1,0,1,1,1,1,0,70,0.081871345,502,1.312483865
"30302",63,1,0,1,1,1,1,0,23,0.026900585,308,0.973992594
"30303",64,1,0,1,1,1,1,0,14,0.016374269,153,1.237763108
"30304",65,1,0,1,1,1,1,0,15,0.01754386,71,1.374348317
"30305",66,1,0,1,1,1,1,0,3,0.003508772,56,1.139194711
"30306",67,1,0,1,1,1,1,0,61,0.071345029,460,1.899756454
"30307",68,1,0,1,1,1,1,0,50,0.058479532,502,1.41768319
"30308",69,1,0,1,1,1,1,0,123,0.143859649,929,1.114260135
"30309",70,0,1,1,1,1,1,0,6,0.007017544,80,1.023999276
"30310",71,0,1,1,1,1,1,0,26,0.030409357,416,1.160833528
"30311",72,1,0,1,1,1,1,0,10,0.011695906,224,1.137069788
"30312",73,1,0,1,1,1,1,0,16,0.01871345,135,1.1671923
"30313",74,1,0,1,1,1,1,0,34,0.039766082,358,1.085819129
"30314",75,1,0,1,1,1,1,0,124,0.14502924,743,0.866554101
"30315",76,1,0,1,1,1,1,0,48,0.056140351,605,1.069063499
"30316",77,1,0,1,1,1,1,0,64,0.074853801,376,1.088677305
"30317",78,1,0,1,1,1,1,0,54,0.063157895,658,1.296558826
"30318",79,1,0,1,1,1,1,0,5,0.005847953,121,1.207361448
"30319",80,1,0,1,1,1,1,0,24,0.028070175,280,1.098607874
"30320",81,1,0,1,1,1,1,0,18,0.021052632,142,1.422690233
"30321",82,1,0,1,1,1,1,0,3,0.003508772,35,1.317929744
"30322",83,1,0,1,1,1,1,0,38,0.044444444,371,1.213066635
"30323",84,1,0,1,1,1,1,0,15,0.01754386,297,1.296371234
"30324",85,1,0,1,1,1,1,0,8,0.009356725,92,1.228193881
"30325",86,1,0,1,1,1,1,0,8,0.009356725,40,1.235037031
"30326",87,1,0,1,1,1,1,0,5,0.005847953,71,1.280848538
"30327",88,0,1,1,1,1,1,0,19,0.022222222,256,1.633018955
"30328",89,1,0,1,1,1,1,0,17,0.019883041,192,1.191510835
"30329",90,0,1,1,1,1,1,0,22,0.025730994,173,0.882211462
"30330",91,1,0,1,1,1,1,0,63,0.073684211,533,0.933951443
"30331",92,1,0,1,1,1,1,0,109,0.12748538,772,1.017145365
"30332",93,1,0,1,1,1,1,0,63,0.073684211,680,1.167267529
"30333",94,1,0,1,1,1,1,0,54,0.063157895,511,1.146709199
"30334",95,1,0,1,1,1,1,0,33,0.038596491,457,1.098664465
"30335",201,1,0,1,1,1,1,0,10,0.011695906,12,1.179141635
"30336",202,1,0,1,1,1,1,0,10,0.011695906,9,1.135986639
"30337",1,1,0,1,1,1,1,0,18,0.021052632,263,1.211795975
"30338",2,1,0,1,1,1,1,0,20,0.023391813,286,0.817209962
"30339",3,1,0,1,1,1,1,0,19,0.022222222,225,1.160229711
"30340",4,1,0,1,1,1,1,0,5,0.005847953,150,0.763822174
"30341",5,0,1,1,1,1,1,0,9,0.010526316,153,1.031327647
"30342",6,0,1,1,1,1,1,0,76,0.088888889,587,1.166418969
"30343",7,1,0,1,1,1,1,0,8,0.009356725,170,1.216867048
"30344",8,0,1,1,1,1,1,0,13,0.015204678,186,0.926673837
"30345",9,1,0,1,1,1,1,0,2,0.002339181,47,1.084031988
"30346",10,1,0,1,1,1,1,0,10,0.011695906,90,0.950914498
"30347",11,1,0,1,1,1,1,0,10,0.011695906,91,1.04088476
"30348",12,1,0,1,1,1,1,0,6,0.007017544,101,0.930578333
"30349",13,1,0,1,1,1,1,0,169,0.197660819,991,1.167597979
"30350",14,1,0,1,1,1,1,0,24,0.028070175,198,1.093548075
"30351",15,1,0,1,1,1,1,0,5,0.005847953,56,1.233598696
"30352",16,1,0,1,1,1,1,0,4,0.004678363,32,1.229415458
"30353",17,1,0,1,1,1,1,0,6,0.007017544,50,1.281981879
"30354",18,1,0,1,1,1,1,0,9,0.010526316,199,1.292068384
"30355",19,1,0,1,1,1,1,0,5,0.005847953,35,1.373517131
"30356",21,1,0,1,1,1,1,0,37,0.043274854,379,1.067303889
"30357",22,1,0,1,1,1,1,0,2,0.002339181,58,1.077104631
"30358",23,1,0,1,1,1,1,0,4,0.004678363,27,2.347554953
"30359",24,1,0,1,1,1,1,0,7,0.008187135,80,1.493651997
"30360",25,0,1,1,1,1,1,0,49,0.057309942,204,1.052947007
"30361",26,1,0,1,1,1,1,0,29,0.033918129,212,1.304211529
"30362",27,1,0,1,1,1,1,0,12,0.014035088,188,1.263501131
"30363",28,1,0,1,1,1,1,0,15,0.01754386,178,1.111052122
"30364",29,1,0,1,1,1,1,0,10,0.011695906,109,1.117135703
"30365",30,1,0,1,1,1,1,0,25,0.029239766,192,1.206864168
"30366",31,1,0,1,1,1,1,0,50,0.058479532,296,1.203063811
"30367",32,1,0,1,1,1,1,0,0,0,43,1.165915231
"30368",33,1,0,1,1,1,1,0,82,0.095906433,393,1.474718719
"30369",34,1,0,1,1,1,1,0,30,0.035087719,162,1.235850476
"30370",35,1,0,1,1,1,1,0,15,0.01754386,247,1.261538462
"30371",36,1,0,1,1,1,1,0,4,0.004678363,56,1.474154385
"30372",37,1,0,1,1,1,1,0,34,0.039766082,159,1.329849245
"30373",38,1,0,1,1,1,1,0,56,0.065497076,789,1.243442373
"30374",39,0,1,1,1,1,1,0,9,0.010526316,258,1.311025119
"30375",40,1,0,1,1,1,1,0,8,0.009356725,135,1.076459471
"30376",41,1,0,1,1,1,1,0,9,0.010526316,128,1.074990425
"30377",42,1,0,1,1,1,1,0,43,0.050292398,412,1.309174381
"30378",43,1,0,1,1,1,1,0,3,0.003508772,170,0.929463726
"30379",44,1,0,1,1,1,1,0,23,0.026900585,193,1.16298166
"30380",45,1,0,1,1,1,1,0,44,0.051461988,222,1.23997394
"30381",46,1,0,1,1,1,1,0,0,0,22,1.192876936
"30382",47,1,0,1,1,1,1,0,5,0.005847953,45,1.108966493
"30383",48,1,0,1,1,1,1,0,3,0.003508772,43,1.636665388
"30384",49,1,0,1,1,1,1,0,22,0.025730994,201,1.522679573
"30385",50,1,0,1,1,1,1,0,9,0.010526316,93,2.475181785
"30386",51,0,1,1,1,1,1,0,27,0.031578947,376,1.143086097
"30387",52,0,1,1,1,1,1,0,9,0.010526316,148,1.669686259
"30388",53,1,0,1,1,1,1,0,10,0.011695906,104,1.071656156
"30389",54,0,1,1,1,1,1,0,60,0.070175439,467,1.085505106
"30390",55,1,0,1,1,1,1,0,8,0.009356725,108,1.246389291
"30391",56,0,1,1,1,1,1,0,11,0.012865497,158,0.933674141
"30392",57,0,1,1,1,1,1,0,55,0.064327485,500,1.379416484
"30393",58,0,1,1,1,1,1,0,2,0.002339181,117,1.095114094
"30394",59,1,0,1,1,1,1,0,107,0.125146199,852,1.07604293
"30395",60,1,0,1,1,1,1,0,25,0.029239766,378,1.351790259
"30396",61,1,0,1,1,1,1,0,11,0.012865497,174,1.155545496
"30397",62,1,0,1,1,1,1,0,67,0.078362573,505,1.291939311
"30398",63,1,0,1,1,1,1,0,20,0.023391813,309,0.980435254
"30399",64,1,0,1,1,1,1,0,14,0.016374269,161,1.276265766
"30400",65,1,0,1,1,1,1,0,15,0.01754386,68,1.317820074
"30401",66,1,0,1,1,1,1,0,6,0.007017544,55,1.097459678
"30402",67,1,0,1,1,1,1,0,62,0.07251462,453,1.831258762
"30403",68,1,0,1,1,1,1,0,55,0.064327485,498,1.396498978
"30404",69,1,0,1,1,1,1,0,131,0.153216374,949,1.039726848
"30405",70,0,1,1,1,1,1,0,7,0.008187135,87,0.998813071
"30406",71,0,1,1,1,1,1,0,29,0.033918129,424,1.180571934
"30407",72,1,0,1,1,1,1,0,9,0.010526316,223,1.204901626
"30408",73,1,0,1,1,1,1,0,15,0.01754386,136,1.15080036
"30409",74,1,0,1,1,1,1,0,32,0.037426901,336,1.114971754
"30410",75,1,0,1,1,1,1,0,128,0.149707602,750,0.917214032
"30411",76,1,0,1,1,1,1,0,47,0.05497076,630,1.074235257
"30412",77,1,0,1,1,1,1,0,63,0.073684211,376,1.102138917
"30413",78,1,0,1,1,1,1,0,52,0.060818713,659,1.336914008
"30414",79,1,0,1,1,1,1,0,6,0.007017544,127,1.212596366
"30415",80,1,0,1,1,1,1,0,24,0.028070175,275,1.073478926
"30416",81,1,0,1,1,1,1,0,22,0.025730994,144,1.332112254
"30417",82,1,0,1,1,1,1,0,3,0.003508772,38,1.304242455
"30418",83,1,0,1,1,1,1,0,38,0.044444444,365,1.206273075
"30419",84,1,0,1,1,1,1,0,16,0.01871345,287,1.349613757
"30420",85,1,0,1,1,1,1,0,9,0.010526316,93,1.21604678
"30421",86,1,0,1,1,1,1,0,7,0.008187135,36,1.250575202
"30422",87,1,0,1,1,1,1,0,5,0.005847953,71,1.267691042
"30423",88,0,1,1,1,1,1,0,19,0.022222222,262,1.638620089
"30424",89,1,0,1,1,1,1,0,18,0.021052632,198,1.129751574
"30425",90,0,1,1,1,1,1,0,22,0.025730994,177,0.868803176
"30426",91,1,0,1,1,1,1,0,64,0.074853801,538,0.920300717
"30427",92,1,0,1,1,1,1,0,104,0.121637427,782,1.022953497
"30428",93,1,0,1,1,1,1,0,61,0.071345029,680,1.169217602
"30429",94,1,0,1,1,1,1,0,56,0.065497076,503,1.183912997
"30430",95,1,0,1,1,1,1,0,31,0.03625731,457,1.104432966
"30431",201,1,0,1,1,1,1,0,11,0.012865497,12,1.220407252
"30432",202,1,0,1,1,1,1,0,11,0.012865497,10,1.157703933
"30433",1,1,0,1,1,1,1,0,16,0.01871345,277,1.187256783
"30434",2,1,0,1,1,1,1,0,23,0.026900585,278,0.870554446
"30435",3,1,0,1,1,1,1,0,19,0.022222222,230,1.061608653
"30436",4,1,0,1,1,1,1,0,6,0.007017544,153,0.772852132
"30437",5,0,1,1,1,1,1,0,11,0.012865497,148,1.098150391
"30438",6,0,1,1,1,1,1,0,76,0.088888889,594,1.190045566
"30439",7,1,0,1,1,1,1,0,7,0.008187135,169,1.236396859
"30440",8,0,1,1,1,1,1,0,13,0.015204678,181,0.854631588
"30441",9,1,0,1,1,1,1,0,2,0.002339181,46,1.089558431
"30442",10,1,0,1,1,1,1,0,10,0.011695906,91,0.995873914
"30443",11,1,0,1,1,1,1,0,10,0.011695906,94,0.980897243
"30444",12,1,0,1,1,1,1,0,6,0.007017544,103,1.055628586
"30445",13,1,0,1,1,1,1,0,175,0.204678363,955,1.202798302
"30446",14,1,0,1,1,1,1,0,22,0.025730994,189,1.090043107
"30447",15,1,0,1,1,1,1,0,4,0.004678363,54,1.172667379
"30448",16,1,0,1,1,1,1,0,4,0.004678363,32,1.209663555
"30449",17,1,0,1,1,1,1,0,6,0.007017544,52,1.320954073
"30450",18,1,0,1,1,1,1,0,10,0.011695906,207,1.195016152
"30451",19,1,0,1,1,1,1,0,5,0.005847953,37,1.341762172
"30452",21,1,0,1,1,1,1,0,41,0.047953216,381,1.023092899
"30453",22,1,0,1,1,1,1,0,2,0.002339181,58,1.081826617
"30454",23,1,0,1,1,1,1,0,4,0.004678363,27,2.023017748
"30455",24,1,0,1,1,1,1,0,7,0.008187135,81,1.520659402
"30456",25,0,1,1,1,1,1,0,48,0.056140351,198,1.005941186
"30457",26,1,0,1,1,1,1,0,29,0.033918129,207,1.268221612
"30458",27,1,0,1,1,1,1,0,12,0.014035088,181,1.244672206
"30459",28,1,0,1,1,1,1,0,16,0.01871345,179,1.14751737
"30460",29,1,0,1,1,1,1,0,11,0.012865497,108,1.188668099
"30461",30,1,0,1,1,1,1,0,25,0.029239766,191,0.990171722
"30462",31,1,0,1,1,1,1,0,50,0.058479532,306,1.358292159
"30463",32,1,0,1,1,1,1,0,1,0.001169591,45,1.199860313
"30464",33,1,0,1,1,1,1,0,82,0.095906433,405,1.520213765
"30465",34,1,0,1,1,1,1,0,29,0.033918129,153,1.186147994
"30466",35,1,0,1,1,1,1,0,16,0.01871345,239,1.266184277
"30467",36,1,0,1,1,1,1,0,4,0.004678363,53,1.423088235
"30468",37,1,0,1,1,1,1,0,32,0.037426901,156,1.29129797
"30469",38,1,0,1,1,1,1,0,62,0.07251462,762,1.193933048
"30470",39,0,1,1,1,1,1,0,11,0.012865497,268,1.319638954
"30471",40,1,0,1,1,1,1,0,8,0.009356725,127,1.02887943
"30472",41,1,0,1,1,1,1,0,9,0.010526316,125,1.04854212
"30473",42,1,0,1,1,1,1,0,41,0.047953216,423,1.26740137
"30474",43,1,0,1,1,1,1,0,3,0.003508772,170,0.976227487
"30475",44,1,0,1,1,1,1,0,24,0.028070175,183,1.174841757
"30476",45,1,0,1,1,1,1,0,42,0.049122807,223,1.278204398
"30477",46,1,0,1,1,1,1,0,0,0,22,1.173501656
"30478",47,1,0,1,1,1,1,0,5,0.005847953,47,1.084320403
"30479",48,1,0,1,1,1,1,0,4,0.004678363,48,1.576743713
"30480",49,1,0,1,1,1,1,0,25,0.029239766,210,1.625413888
"30481",50,1,0,1,1,1,1,0,8,0.009356725,93,2.81551792
"30482",51,0,1,1,1,1,1,0,23,0.026900585,371,1.190193125
"30483",52,0,1,1,1,1,1,0,11,0.012865497,153,1.597819223
"30484",53,1,0,1,1,1,1,0,9,0.010526316,104,1.062825337
"30485",54,0,1,1,1,1,1,0,59,0.069005848,450,1.05007444
"30486",55,1,0,1,1,1,1,0,7,0.008187135,109,1.225880571
"30487",56,0,1,1,1,1,1,0,9,0.010526316,149,0.942672204
"30488",57,0,1,1,1,1,1,0,60,0.070175439,502,1.43289302
"30489",58,0,1,1,1,1,1,0,4,0.004678363,115,1.070446224
"30490",59,1,0,1,1,1,1,0,109,0.12748538,852,1.053863685
"30491",60,1,0,1,1,1,1,0,27,0.031578947,401,1.360647697
"30492",61,1,0,1,1,1,1,0,9,0.010526316,175,1.122646134
"30493",62,1,0,1,1,1,1,0,66,0.077192982,488,1.263866277
"30494",63,1,0,1,1,1,1,0,25,0.029239766,286,0.971712731
"30495",64,1,0,1,1,1,1,0,15,0.01754386,154,1.285403998
"30496",65,1,0,1,1,1,1,0,15,0.01754386,71,1.238616272
"30497",66,1,0,1,1,1,1,0,6,0.007017544,58,1.035689656
"30498",67,1,0,1,1,1,1,0,58,0.067836257,452,1.700812364
"30499",68,1,0,1,1,1,1,0,53,0.061988304,513,1.377597429
"30500",69,1,0,1,1,1,1,0,128,0.149707602,928,1.005394246
"30501",70,0,1,1,1,1,1,0,7,0.008187135,86,0.980100117
"30502",71,0,1,1,1,1,1,0,30,0.035087719,428,1.207031737
"30503",72,1,0,1,1,1,1,0,9,0.010526316,229,1.254405214
"30504",73,1,0,1,1,1,1,0,14,0.016374269,131,1.136226525
"30505",74,1,0,1,1,1,1,0,31,0.03625731,319,1.16828293
"30506",75,1,0,1,1,1,1,0,119,0.139181287,741,1.030363957
"30507",76,1,0,1,1,1,1,0,48,0.056140351,635,1.073020513
"30508",77,1,0,1,1,1,1,0,69,0.080701754,387,1.11324151
"30509",78,1,0,1,1,1,1,0,49,0.057309942,648,1.372388902
"30510",79,1,0,1,1,1,1,0,5,0.005847953,131,1.20122681
"30511",80,1,0,1,1,1,1,0,24,0.028070175,279,1.064249267
"30512",81,1,0,1,1,1,1,0,22,0.025730994,146,1.220924973
"30513",82,1,0,1,1,1,1,0,4,0.004678363,44,1.292630464
"30514",83,1,0,1,1,1,1,0,34,0.039766082,377,1.222219752
"30515",84,1,0,1,1,1,1,0,16,0.01871345,292,1.384007374
"30516",85,1,0,1,1,1,1,0,9,0.010526316,104,1.199944266
"30517",86,1,0,1,1,1,1,0,7,0.008187135,34,1.236739488
"30518",87,1,0,1,1,1,1,0,5,0.005847953,55,1.256614413
"30519",88,0,1,1,1,1,1,0,20,0.023391813,240,1.577528341
"30520",89,1,0,1,1,1,1,0,17,0.019883041,205,1.032703862
"30521",90,0,1,1,1,1,1,0,22,0.025730994,173,0.860575012
"30522",91,1,0,1,1,1,1,0,63,0.073684211,541,0.887127593
"30523",92,1,0,1,1,1,1,0,105,0.122807018,788,1.03433487
"30524",93,1,0,1,1,1,1,0,62,0.07251462,661,1.181708034
"30525",94,1,0,1,1,1,1,0,58,0.067836257,504,1.182090266
"30526",95,1,0,1,1,1,1,0,33,0.038596491,458,1.100494274
"30527",201,1,0,1,1,1,1,0,12,0.014035088,12,1.236601699
"30528",202,1,0,1,1,1,1,0,12,0.014035088,14,1.184822527
"30529",1,1,0,1,1,1,1,0,15,0.01754386,273,1.189943464
"30530",2,1,0,1,1,1,1,0,24,0.028070175,285,0.941007589
"30531",3,1,0,1,1,1,1,0,20,0.023391813,227,1.028358221
"30532",4,1,0,1,1,1,1,0,6,0.007017544,157,0.805351781
"30533",5,0,1,1,1,1,1,0,10,0.011695906,150,1.133672076
"30534",6,0,1,1,1,1,1,0,79,0.092397661,611,1.230664337
"30535",7,1,0,1,1,1,1,0,5,0.005847953,175,1.247701903
"30536",8,0,1,1,1,1,1,0,13,0.015204678,180,0.806588505
"30537",9,1,0,1,1,1,1,0,2,0.002339181,47,1.096554446
"30538",10,1,0,1,1,1,1,0,11,0.012865497,91,1.06225853
"30539",11,1,0,1,1,1,1,0,11,0.012865497,90,0.994725613
"30540",12,1,0,1,1,1,1,0,6,0.007017544,106,1.212473248
"30541",13,1,0,1,1,1,1,0,180,0.210526316,983,1.239636391
"30542",14,1,0,1,1,1,1,0,25,0.029239766,188,1.122277096
"30543",15,1,0,1,1,1,1,0,4,0.004678363,55,1.106037939
"30544",16,1,0,1,1,1,1,0,4,0.004678363,28,1.195866388
"30545",17,1,0,1,1,1,1,0,7,0.008187135,55,1.390247479
"30546",18,1,0,1,1,1,1,0,8,0.009356725,209,1.101004978
"30547",19,1,0,1,1,1,1,0,5,0.005847953,40,1.352089554
"30548",21,1,0,1,1,1,1,0,44,0.051461988,372,0.97264376
"30549",22,1,0,1,1,1,1,0,2,0.002339181,53,1.120551152
"30550",23,1,0,1,1,1,1,0,5,0.005847953,31,1.963052555
"30551",24,1,0,1,1,1,1,0,6,0.007017544,82,1.533246743
"30552",25,0,1,1,1,1,1,0,47,0.05497076,195,0.985495911
"30553",26,1,0,1,1,1,1,0,29,0.033918129,201,1.237699043
"30554",27,1,0,1,1,1,1,0,10,0.011695906,193,1.235444588
"30555",28,1,0,1,1,1,1,0,15,0.01754386,192,1.192003828
"30556",29,1,0,1,1,1,1,0,9,0.010526316,101,1.252158335
"30557",30,1,0,1,1,1,1,0,26,0.030409357,196,0.800982871
"30558",31,1,0,1,1,1,1,0,57,0.066666667,311,1.450185991
"30559",32,1,0,1,1,1,1,0,1,0.001169591,45,1.252137283
"30560",33,1,0,1,1,1,1,0,80,0.093567251,404,1.550166248
"30561",34,1,0,1,1,1,1,0,29,0.033918129,152,1.156317851
"30562",35,1,0,1,1,1,1,0,18,0.021052632,248,1.294074993
"30563",36,1,0,1,1,1,1,0,4,0.004678363,56,1.352661937
"30564",37,1,0,1,1,1,1,0,34,0.039766082,153,1.304644798
"30565",38,1,0,1,1,1,1,0,66,0.077192982,778,1.17742562
"30566",39,0,1,1,1,1,1,0,12,0.014035088,280,1.393916247
"30567",40,1,0,1,1,1,1,0,9,0.010526316,128,0.998850404
"30568",41,1,0,1,1,1,1,0,9,0.010526316,130,1.024838333
"30569",42,1,0,1,1,1,1,0,40,0.046783626,433,1.211441427
"30570",43,1,0,1,1,1,1,0,5,0.005847953,163,1.024820632
"30571",44,1,0,1,1,1,1,0,25,0.029239766,175,1.184619782
"30572",45,1,0,1,1,1,1,0,43,0.050292398,235,1.337176811
"30573",46,1,0,1,1,1,1,0,0,0,21,1.157534776
"30574",47,1,0,1,1,1,1,0,4,0.004678363,36,1.054078009
"30575",48,1,0,1,1,1,1,0,3,0.003508772,50,1.509956722
"30576",49,1,0,1,1,1,1,0,22,0.025730994,208,1.701824633
"30577",50,1,0,1,1,1,1,0,9,0.010526316,93,2.994169153
"30578",51,0,1,1,1,1,1,0,24,0.028070175,372,1.2203757
"30579",52,0,1,1,1,1,1,0,11,0.012865497,154,1.509586395
"30580",53,1,0,1,1,1,1,0,8,0.009356725,107,1.039270968
"30581",54,0,1,1,1,1,1,0,60,0.070175439,456,0.996079357
"30582",55,1,0,1,1,1,1,0,8,0.009356725,113,1.236316386
"30583",56,0,1,1,1,1,1,0,8,0.009356725,152,0.945641249
"30584",57,0,1,1,1,1,1,0,60,0.070175439,492,1.447923462
"30585",58,0,1,1,1,1,1,0,4,0.004678363,123,1.057353838
"30586",59,1,0,1,1,1,1,0,111,0.129824561,858,1.024655665
"30587",60,1,0,1,1,1,1,0,27,0.031578947,409,1.373393469
"30588",61,1,0,1,1,1,1,0,10,0.011695906,173,1.109056969
"30589",62,1,0,1,1,1,1,0,64,0.074853801,475,1.222294962
"30590",63,1,0,1,1,1,1,0,26,0.030409357,281,0.993917411
"30591",64,1,0,1,1,1,1,0,13,0.015204678,152,1.299037788
"30592",65,1,0,1,1,1,1,0,15,0.01754386,70,1.175109338
"30593",66,1,0,1,1,1,1,0,8,0.009356725,65,1.000245332
"30594",67,1,0,1,1,1,1,0,63,0.073684211,485,1.572104182
"30595",68,1,0,1,1,1,1,0,54,0.063157895,502,1.344060543
"30596",69,1,0,1,1,1,1,0,125,0.14619883,893,0.977823381
"30597",70,0,1,1,1,1,1,0,9,0.010526316,85,0.962723567
"30598",71,0,1,1,1,1,1,0,29,0.033918129,406,1.217128366
"30599",72,1,0,1,1,1,1,0,9,0.010526316,227,1.260194424
"30600",73,1,0,1,1,1,1,0,16,0.01871345,126,1.118441878
"30601",74,1,0,1,1,1,1,0,31,0.03625731,308,1.23420725
"30602",75,1,0,1,1,1,1,0,120,0.140350877,758,1.09801501
"30603",76,1,0,1,1,1,1,0,48,0.056140351,642,1.067928528
"30604",77,1,0,1,1,1,1,0,69,0.080701754,381,1.130462174
"30605",78,1,0,1,1,1,1,0,46,0.05380117,636,1.37694204
"30606",79,1,0,1,1,1,1,0,6,0.007017544,130,1.200422751
"30607",80,1,0,1,1,1,1,0,25,0.029239766,293,1.061205733
"30608",81,1,0,1,1,1,1,0,21,0.024561404,147,1.160711494
"30609",82,1,0,1,1,1,1,0,4,0.004678363,44,1.26692937
"30610",83,1,0,1,1,1,1,0,36,0.042105263,375,1.257768837
"30611",84,1,0,1,1,1,1,0,17,0.019883041,289,1.414289888
"30612",85,1,0,1,1,1,1,0,8,0.009356725,106,1.186602202
"30613",86,1,0,1,1,1,1,0,5,0.005847953,34,1.206052854
"30614",87,1,0,1,1,1,1,0,4,0.004678363,53,1.276627161
"30615",88,0,1,1,1,1,1,0,15,0.01754386,211,1.544014025
"30616",89,1,0,1,1,1,1,0,17,0.019883041,194,1.04961333
"30617",90,0,1,1,1,1,1,0,25,0.029239766,174,0.848557166
"30618",91,1,0,1,1,1,1,0,59,0.069005848,543,0.868537439
"30619",92,1,0,1,1,1,1,0,109,0.12748538,774,1.033589487
"30620",93,1,0,1,1,1,1,0,64,0.074853801,663,1.204247564
"30621",94,1,0,1,1,1,1,0,58,0.067836257,499,1.180002289
"30622",95,1,0,1,1,1,1,0,31,0.03625731,458,1.096256399
"30623",201,1,0,1,1,1,1,0,5,0.005847953,13,1.260461536
"30624",202,1,0,1,1,1,1,0,5,0.005847953,13,1.201121175
"30625",1,1,0,1,1,1,1,0,15,0.01754386,253,1.190342206
"30626",2,1,0,1,1,1,1,0,25,0.029239766,289,1.030566213
"30627",3,1,0,1,1,1,1,0,20,0.023391813,228,0.991575336
"30628",4,1,0,1,1,1,1,0,6,0.007017544,158,0.833451065
"30629",5,0,1,1,1,1,1,0,10,0.011695906,150,1.135350561
